location,country,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,latitude,longitude,vegetables,fruits
panama city,unknown,2021-04-11,1618117200,31.8,23,27.8,37.9,23,30.9,23.6,78.75,0,,0,,,,,13.2,206.8,1007.9,26.5,10,,,0,06:10:16,1618139416,18:28:00,1618183680,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"PBGJ"""", """"78795599999"""", """"MPMG"""", """"H3VS"""", """"MPTO"""", """"ZCBU5"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-04-12,1618203600,32.9,24.9,28.2,39.3,24.9,31.3,23.7,77.51,0,,0,,,,,22.1,245.4,1007.6,35.2,9.2,,,0,06:09:47,1618225787,18:27:59,1618270079,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"H3VS"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-04-13,1618290000,32,21.5,27.8,39.3,21.5,30.9,23.6,78.71,0,,0,,,,,20.6,298.1,1008.5,40.2,9.7,,,0,06:09:17,1618312157,18:27:58,1618356478,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"H3VS"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-04-14,1618376400,32.8,25.9,28.5,40.4,25.9,32.6,24.2,78,0,,0,,,,,11.7,229.2,1009,70.2,9.7,,,0,06:08:48,1618398528,18:27:57,1618442877,0.03,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"H3VS"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-04-15,1618462800,31.9,25.8,27.8,39.2,25.8,31.3,24.2,81.15,0,,0,,,,,24.9,237.6,1008.4,71.4,10.2,,,0,06:08:20,1618484900,18:27:57,1618529277,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"H3VS"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-04-16,1618549200,30,25,26.4,35.3,25,27.8,24.2,87.78,0,,0,,,,,10.5,246.9,1009.1,69.4,9.6,,,0,06:07:52,1618571272,18:27:57,1618615677,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"H3VS"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-04-17,1618635600,28,24.9,26.1,32.3,24.9,27.3,24.3,89.75,0,,0,,,,,10.6,240,1010.7,82,9.5,,,0,06:07:24,1618657644,18:27:57,1618702077,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"H3VS"""", """"MPMG"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-04-18,1618722000,30.9,24,26.2,37.9,24,27.9,23.7,86.63,0,,0,,,,42.5,21.9,229,1010.5,63.3,10.1,,,0,06:06:57,1618744017,18:27:58,1618788478,0.16,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"H3VS"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-04-19,1618808400,30.9,22.9,26.9,36.8,22.9,29.8,24,85.29,0,,0,,,,,14.8,192.3,1010.7,59.3,9.8,,,0,06:06:30,1618830390,18:27:59,1618874879,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"H3VS"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-04-20,1618894800,32.9,24.4,27.6,39.4,24.4,31,24.7,85.32,0,,0,,,,25.9,22.5,276.9,1010.3,59.6,9.1,,,0,06:06:04,1618916764,18:28:00,1618961280,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"H3VS"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-04-21,1618981200,32,25.1,27.5,38.2,25.1,29.6,23.9,81.61,0,,0,,,,,16.2,270.3,1010.1,54.2,9.3,,,0,06:05:38,1619003138,18:28:02,1619047682,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"H3VS"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-04-22,1619067600,32,24,27.5,36.9,24,29.8,23.5,79.67,0,,0,,,,,26.1,285.5,1009.4,55.8,9.8,,,0,06:05:13,1619089513,18:28:04,1619134084,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"H3VS"""", """"MPTO"""", """"78384299999"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-04-23,1619154000,32,24.8,27.6,37,24.8,30.1,23.3,77.82,0,,0,,,,31.7,22.6,329.3,1010.1,67.2,9.9,,,0,06:04:48,1619175888,18:28:06,1619220486,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"H3VS"""", """"MPTO"""", """"78384299999"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-04-24,1619240400,32.1,24.8,27.6,38.2,24.8,30.5,23.7,79.97,0,,0,,,,,17.8,295.6,1010,63.2,9.9,,,0,06:04:24,1619262264,18:28:09,1619306889,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"H3VS"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-04-25,1619326800,34.1,25.8,28.9,38.4,25.8,31.2,22.8,71.13,0,,0,,,,,26.3,330,1009.6,63.4,10.7,,,0,06:04:01,1619348641,18:28:12,1619393292,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"H3VS"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-04-26,1619413200,32.1,24,27.9,37,24,30.4,23,76.11,0,,0,,,,,28.2,318.6,1009.7,64.2,9.6,,,0,06:03:38,1619435018,18:28:15,1619479695,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"H3VS"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-04-27,1619499600,33,24.9,28.4,35.4,24.9,29.9,21.7,68.71,0,,0,,,,,25.5,313,1010.4,63.9,10.2,,,0,06:03:16,1619521396,18:28:19,1619566099,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"H3VS"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-04-28,1619586000,31,23,27,34.8,23,28.6,22.2,76.17,0,,0,,,,,12.2,236,1011.2,65.2,10,,,0,06:02:54,1619607774,18:28:24,1619652504,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-04-29,1619672400,31,22.9,27.3,35.6,22.9,29.3,22.4,75.95,0,,0,,,,,15.7,222.5,1011.7,68.4,9.8,,,0,06:02:33,1619694153,18:28:28,1619738908,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"H3VS"""", """"MPTO"""", """"78384299999"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-04-30,1619758800,30.1,24,26.1,35.6,24,27.1,23.4,85.49,0,,0,,,,,10.8,219,1011.7,71.3,9.8,,,0,06:02:13,1619780533,18:28:33,1619825313,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-05-01,1619845200,30.1,24,26.1,35.4,24,27.3,23.6,86.47,0,,0,,,,,13.8,204.7,1012.8,68.6,9.4,,,0,06:01:53,1619866913,18:28:39,1619911719,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-05-02,1619931600,29.8,24.9,26.7,34.4,24.9,28.7,24,85.84,0,,0,,,,,15.2,158.9,1011.7,71.7,10,,,0,06:01:34,1619953294,18:28:44,1619998124,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-05-03,1620018000,31,24.1,27.1,36.8,24.1,29.6,23.8,82.68,0,,0,,,,,27.7,157,1012.3,56.7,10.7,,,0,06:01:16,1620039676,18:28:51,1620084531,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-05-04,1620104400,29.8,24.8,27.2,35.2,24.8,29.8,23.7,81.78,0,,0,,,,,12.7,132.6,1012.6,66.8,9.6,,,0,06:00:58,1620126058,18:28:57,1620170937,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-05-05,1620190800,30,23.9,26.6,35.6,23.9,28.5,23.6,84.5,0,,0,,,,,15.7,229.4,1012.3,67.7,10,,,0,06:00:41,1620212441,18:29:04,1620257344,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-05-06,1620277200,30,23.9,26.8,35.4,23.9,29.3,24,84.93,0,,0,,,,,16.3,325.3,1011.4,69.2,10,,,0,06:00:25,1620298825,18:29:12,1620343752,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-05-07,1620363600,31.1,23,27,36.7,23,29.1,23.7,82.86,0,,0,,,,,18.8,279.9,1011.2,67,10,,,0,06:00:09,1620385209,18:29:20,1620430160,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"MPTO"""", """"78384299999"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-05-08,1620450000,31.8,25,26.9,38.1,25,29.2,24,84.24,0,,0,,,,,12.3,231.4,1011,62.6,9.9,,,0,05:59:55,1620471595,18:29:28,1620516568,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-05-09,1620536400,31,24.9,27,36.8,24.9,29.2,24,84.53,0,,0,,,,,17.6,255.3,1009.9,70.3,9.9,,,0,05:59:41,1620557981,18:29:37,1620602977,0.98,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-05-10,1620622800,31.9,25,27.7,40.7,25,31.2,24.8,84.95,0,,0,,,,,23.1,272.7,1008.3,67.2,9.9,,,0,05:59:27,1620644367,18:29:46,1620689386,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-05-11,1620709200,32.9,26,27.6,41.1,26,30.9,24.9,85.87,0,,0,,,,,17.7,306.4,1008.6,68.5,9.9,,,0,05:59:15,1620730755,18:29:55,1620775795,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-05-12,1620795600,32,25.9,27.8,39.2,25.9,31.3,24.9,85,0,,0,,,,,13.2,231.5,1009,80.6,9.5,,,0,05:59:03,1620817143,18:30:05,1620862205,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-05-13,1620882000,31.9,24.9,27.8,39.1,24.9,31.6,24.9,84.48,0,,0,,,,,22.1,237.7,1008.8,69.9,9.6,,,0,05:58:52,1620903532,18:30:15,1620948615,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-05-14,1620968400,32,25.9,28.3,40.6,25.9,31.6,24.1,78.92,0,,0,,,,,22.2,278.5,1009,68.4,9.5,,,0,05:58:42,1620989922,18:30:26,1621035026,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-05-15,1621054800,31.9,25.9,28.2,37.6,25.9,30.8,23.2,75.12,0,,0,,,,46.4,25.1,288.8,1009.5,64,10,,,0,05:58:32,1621076312,18:30:37,1621121437,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-05-16,1621141200,32,25,28.1,37.9,25,30.8,23.3,75.59,0,,0,,,,,27,317.8,1010.7,65.6,9.5,,,0,05:58:23,1621162703,18:30:48,1621207848,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-05-17,1621227600,32,25.9,28,37.9,25.9,30.9,23.6,77.81,0,,0,,,,,26.4,316.8,1011.2,74.2,10.2,,,0,05:58:15,1621249095,18:31:00,1621294260,0.14,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"PBGJ"""", """"78795599999"""", """"MPMG"""", """"H3VS"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-05-18,1621314000,30.9,25,26.8,36.4,25,28.4,23.8,84.32,0,,0,,,,,16.1,305.8,1011.2,65.9,9.5,,,0,05:58:08,1621335488,18:31:12,1621380672,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"H3VS"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-05-19,1621400400,32,25,27.8,38,25,30.7,24.1,81.23,0,,0,,,,,20.2,300.8,1009.5,64.3,9.7,,,0,05:58:02,1621421882,18:31:24,1621467084,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"H3VS"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-05-20,1621486800,32.9,24.9,28.4,40.5,24.9,32.2,24.6,80.37,0,,0,,,,,23.4,268.8,1008.6,57.5,9.6,,,0,05:57:56,1621508276,18:31:37,1621553497,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-05-21,1621573200,32,25.8,27.8,39.2,25.8,31.3,24.5,82.82,0,,0,,,,,15.5,269.2,1008.8,62.8,9.2,,,0,05:57:51,1621594671,18:31:50,1621639910,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"H3VS"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-05-22,1621659600,30,14,25.1,36.3,14,26.8,22.5,85.95,0,,0,,,,,22.3,191.5,1010.4,68.7,10.3,,,0,05:57:47,1621681067,18:32:03,1621726323,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"H3VS"""", """"MPTO"""", """"78384299999"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-05-23,1621746000,16.6,13,14.7,16.6,13,14.7,10.6,77.16,0,,0,,,,,46.4,308.4,1016.8,54.3,19.8,,,0,05:57:43,1621767463,18:32:17,1621812737,0.44,Partially cloudy,Partly cloudy throughout the day.,wind,"c(""""PBGJ"""", """"H3VS"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-05-24,1621832400,32,15.9,29.1,41.8,15.9,34.7,23.7,72.99,0,,0,,,,,24.1,224.2,1013.8,27.3,18,,,0,05:57:41,1621853861,18:32:30,1621899150,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""H3VS"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-05-25,1621918800,30,16.5,25.9,37.3,16.5,29.4,23.2,85.34,0,,0,,,,,29.5,214.8,1013.2,58.5,12.4,,,0,05:57:39,1621940259,18:32:45,1621985565,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""H3VS"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-05-26,1622005200,31,16.5,27.9,38.9,16.5,32.8,24.9,84.14,0,,0,,,,,29.5,207.1,1010.8,75,8.4,,,0,05:57:37,1622026657,18:32:59,1622071979,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"H3VS"""", """"MPMG"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-05-27,1622091600,29.9,21.1,26.7,37.3,21.1,28.8,24.8,89.66,0,,0,,,,,23.3,243.7,1011.3,67.4,9.3,,,0,05:57:37,1622113057,18:33:13,1622158393,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"H3VS"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-05-28,1622178000,31.1,24.9,26.7,37.9,24.9,28,24.8,89.98,0,,0,,,,,16.3,303.5,1011.1,79.5,9.5,,,0,05:57:37,1622199457,18:33:28,1622244808,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-05-29,1622264400,30,24,25.7,35.2,24,26.5,24,90.85,0,,0,,,,,14.7,268.9,1010.8,76.2,9.4,,,0,05:57:38,1622285858,18:33:43,1622331223,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-05-30,1622350800,30,24,26.5,36.3,24,28.7,24.1,87.41,0,,0,,,,40.7,12.7,162.5,1010.8,60.6,9.9,,,0,05:57:40,1622372260,18:33:58,1622417638,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-05-31,1622437200,31,23.1,27.3,37.8,23.1,29.9,23.4,80.33,0,,0,,,,,18.8,242.4,1010.9,43.7,9.7,,,0,05:57:42,1622458662,18:34:13,1622504053,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"PBGJ"""", """"78795599999"""", """"MPMG"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-06-01,1622523600,32,25,28,39.2,25,31.1,23.7,78.13,0,,0,,,,,29.1,323.4,1010.1,56.8,9.5,,,0,05:57:45,1622545065,18:34:28,1622590468,0.71,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"H3VS"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-06-02,1622610000,30.2,24.9,27.1,35.4,24.9,29.4,24,83.97,0,,0,,,,,24.2,323,1009.4,67.9,10.1,,,0,05:57:49,1622631469,18:34:44,1622676884,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"PBGJ"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"H3VS"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-06-03,1622696400,29.4,24.8,26.6,35.2,24.8,28.2,24.2,86.6,0,,0,,,,,21.5,297,1009.5,78.7,9.6,,,0,05:57:53,1622717873,18:34:59,1622763299,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"H3VS"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-06-04,1622782800,31,24.9,28.2,39,24.9,32.1,24.8,82.54,0,,0,,,,,15.7,242.7,1009.1,61.5,9.6,,,0,05:57:58,1622804278,18:35:15,1622849715,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"H3VS"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-06-05,1622869200,31,25.8,27.6,37.8,25.8,30.5,24.3,82.67,0,,0,,,,,14,268.2,1009.2,55.9,9.6,,,0,05:58:04,1622890684,18:35:30,1622936130,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"PBGJ"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"H3VS"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-06-06,1622955600,31,25,27.6,39.1,25,30.8,24.7,84.69,0,,0,,,,,22.1,296.8,1009.2,69.1,9.5,,,0,05:58:10,1622977090,18:35:46,1623022546,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""78792099999"""", """"MPPA"""", """"PBGJ"""", """"78795599999"""", """"MPMG"""", """"H3VS"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
panama city,unknown,2021-06-07,1623042000,28,22.9,25.8,32,22.9,27.2,23.3,86.27,0,,0,,,,,16.6,193.7,1010.8,90.4,9.4,,,0,05:58:17,1623063497,18:36:01,1623108961,0.97,Overcast,Cloudy skies throughout the day.,cloudy,"c(""""78792099999"""", """"MPPA"""", """"78795599999"""", """"MPMG"""", """"H3VS"""", """"MPTO"""", """"78384299999"""", """"V7DR9"""")",obs,8.95242,-79.5354,0,1
