"","Date","Country Name","Country EU Code","Product Name","Currency Code","Prices Unit","Euro exchange rate","Weekly price with taxes","Weekly price without taxes"
"269",2016-01-18,"Croatia","HR","Heating gas oil","HRK","1000L","0.130488680107001","468.845827624454","330.319044822862"
"270",2016-01-18,"Croatia","HR","LPG - motor fuel","HRK","1000L","0.130488680107001","505.252169374307","396.972662621518"
"271",2016-01-18,"Cyprus","CY","Automotive gas oil","EUR","1000L","1","1078.8","445.85"
"272",2016-01-18,"Cyprus","CY","Euro-super 95","EUR","1000L","1","1120.51","451.91"
"273",2016-01-18,"Cyprus","CY","Fuel oil - Sulphur less than 1%","EUR","t","1","477.58","459.88"
"274",2016-01-18,"Cyprus","CY","Heating gas oil","EUR","1000L","1","647.21","408.44"
"275",2016-01-18,"Czech Republic","CZ","Automotive gas oil","CZK","1000L","0.0369863520360987","1002.47808558642","423.49373081333"
"276",2016-01-18,"Czech Republic","CZ","Euro-super 95","CZK","1000L","0.0369863520360987","1032.32607167955","378.257203092059"
"277",2016-01-18,"Czech Republic","CZ","Fuel oil - Sulphur less than 1%","CZK","t","0.0369863520360987","245.404445759515","227.946887598476"
"278",2016-01-18,"Czech Republic","CZ","Heating gas oil","CZK","1000L","0.0369863520360987","489.440396493694","316.653474867774"
"279",2016-01-18,"Czech Republic","CZ","LPG - motor fuel","CZK","1000L","0.0369863520360987","490.106150830344","325.155897473832"
"280",2016-01-18,"Denmark","DK","Automotive gas oil","DKK","1000L","0.133988986105342","1073.25177870379","436.402127745099"
"281",2016-01-18,"Denmark","DK","Euro-super 95","DKK","1000L","0.133988986105342","1350.60897994185","463.601891924484"
"282",2016-01-18,"Denmark","DK","Fuel oil - Sulphur less than 1%","DKK","t","0.133988986105342","643.013144319537","235.284659600981"
"283",2016-01-18,"Denmark","DK","Heating gas oil","DKK","1000L","0.133988986105342","1064.40850562084","520.172041858159"
"284",2016-01-18,"Estonia","EE","Automotive gas oil","EUR","1000L","1","944","393.75"
"285",2016-01-18,"Estonia","EE","Euro-super 95","EUR","1000L","1","992","403.9"
"286",2016-01-18,"Estonia","EE","Heating gas oil","EUR","1000L","1","632","415.72"
"287",2016-01-18,"Estonia","EE","LPG - motor fuel","EUR","1000L","1","539","379.25"
"288",2016-01-18,"Finland","FI","Automotive gas oil","EUR","1000L","1","1180","458.23"
"289",2016-01-18,"Finland","FI","Euro-super 95","EUR","1000L","1","1363","446.41"
"290",2016-01-18,"Finland","FI","Heating gas oil","EUR","1000L","1","678","332.77"
"291",2016-01-18,"France","FR","Automotive gas oil","EUR","1000L","1","1024.37","343.04"
"292",2016-01-18,"France","FR","Euro-super 95","EUR","1000L","1","1271.23","411.76"
"293",2016-01-18,"France","FR","Fuel oil - Sulphur less than 1%","EUR","t","1","245.01","176.21"
"294",2016-01-18,"France","FR","Heating gas oil","EUR","1000L","1","562.57","372.51"
"295",2016-01-18,"France","FR","LPG - motor fuel","EUR","1000L","1","724.18","525.68"
"296",2016-01-18,"Germany","DE","Automotive gas oil","EUR","1000L","1","978","351.45"
"297",2016-01-18,"Germany","DE","Euro-super 95","EUR","1000L","1","1239","386.68"
"298",2016-01-18,"Germany","DE","Heating gas oil","EUR","1000L","1","442.07","310.14"
"299",2016-01-18,"Germany","DE","LPG - motor fuel","EUR","1000L","1","532.68","355.83"
"300",2016-01-18,"Greece","GR","Automotive gas oil","EUR","1000L","1","1010","483.94"
"301",2016-01-18,"Greece","GR","Euro-super 95","EUR","1000L","1","1357","424.52"
"302",2016-01-18,"Greece","GR","Fuel oil - Sulphur less than 1%","EUR","t","1","243.3","202.45"
"303",2016-01-18,"Greece","GR","Heating gas oil","EUR","1000L","1","730","357.97"
"304",2016-01-18,"Greece","GR","Lead substitute petrol","EUR","1000L","1","1569","596.82"
"305",2016-01-18,"Hungary","HU","Automotive gas oil","HUF","1000L","0.00317037600659438","971.33177984909","410.522795003487"
"306",2016-01-18,"Hungary","HU","Euro-super 95","HUF","1000L","0.00317037600659438","1014.18619618287","413.371124215332"
"307",2016-01-18,"Hungary","HU","Fuel oil - Sulphur less than 1%","HUF","t","0.00317037600659438","272.136421279564","253.336091560459"
"308",2016-01-18,"Hungary","HU","Heating gas oil","HUF","1000L","0.00317037600659438","971.33177984909","410.522795003487"
"309",2016-01-18,"Hungary","HU","LPG - motor fuel","HUF","1000L","0.00317037600659438","643.168568892271","397.092004311711"
"310",2016-01-18,"Ireland","IE","Automotive gas oil","EUR","1000L","1","1099","394.5"
"311",2016-01-18,"Ireland","IE","Euro-super 95","EUR","1000L","1","1249","407.73"
"312",2016-01-18,"Ireland","IE","Fuel oil - Sulphur less than 1%","EUR","t","1","484.89","403.16"
"313",2016-01-18,"Ireland","IE","Heating gas oil","EUR","1000L","1","511.71","328.57"
"314",2016-01-18,"Italy","IT","Automotive gas oil","EUR","1000L","1","1221.92","384.17"
"315",2016-01-18,"Italy","IT","Euro-super 95","EUR","1000L","1","1409.38","426.83"
"316",2016-01-18,"Italy","IT","Fuel oil - Sulphur less than 1%","EUR","t","1","218.14","186.75"
"317",2016-01-18,"Italy","IT","Heating gas oil","EUR","1000L","1","1015.21","428.93"
"318",2016-01-18,"Italy","IT","LPG - motor fuel","EUR","1000L","1","585.21","332.41"
"319",2016-01-18,"Latvia","LV","Automotive gas oil","EUR","1000L","1","923.56","412.78"
"320",2016-01-18,"Latvia","LV","Euro-super 95","EUR","1000L","1","1064","434.65"
"321",2016-01-18,"Latvia","LV","Heating gas oil","EUR","1000L","1","579.81","412.78"
"322",2016-01-18,"Latvia","LV","LPG - motor fuel","EUR","1000L","1","509","301.11"
"323",2016-01-18,"Lithuania","LT","Automotive gas oil","EUR","1000L","1","896.66","410.87"
"324",2016-01-18,"Lithuania","LT","Euro-super 95","EUR","1000L","1","1023.88","411.75"
"325",2016-01-18,"Lithuania","LT","Fuel oil - Sulphur higher than 1%","EUR","t","1","343","327.94"
"326",2016-01-18,"Lithuania","LT","Heating gas oil","EUR","1000L","1","375","288.78"
"327",2016-01-18,"Lithuania","LT","LPG - motor fuel","EUR","1000L","1","517.92","266.86"
"328",2016-01-18,"Luxembourg","LU","Automotive gas oil","EUR","1000L","1","863.6","403.12"
"329",2016-01-18,"Luxembourg","LU","Euro-super 95","EUR","1000L","1","1053.53","438.36"
"330",2016-01-18,"Luxembourg","LU","Heating gas oil","EUR","1000L","1","359.42","305.28"
"331",2016-01-18,"Luxembourg","LU","LPG - motor fuel","EUR","1000L","1","424.05","338.57"
"332",2016-01-18,"Malta","MT","Automotive gas oil","EUR","1000L","1","1220","561.5"
"333",2016-01-18,"Malta","MT","Euro-super 95","EUR","1000L","1","1320","569.26"
"334",2016-01-18,"Malta","MT","Heating gas oil","EUR","1000L","1","1050","657.74"
"335",2016-01-18,"Netherlands","NL","Automotive gas oil","EUR","1000L","1","1048","373.65"
"336",2016-01-18,"Netherlands","NL","Euro-super 95","EUR","1000L","1","1428","402.27"
"337",2016-01-18,"Netherlands","NL","Fuel oil - Sulphur less than 1%","EUR","t","1","372","335.67"
"338",2016-01-18,"Netherlands","NL","Heating gas oil","EUR","1000L","1","792","162.08"
"339",2016-01-18,"Netherlands","NL","LPG - motor fuel","EUR","1000L","1","596","307.31"
"340",2016-01-18,"Poland","PL","Automotive gas oil","PLN","1000L","0.224185087207999","863.45110523248","374.895753934448"
"341",2016-01-18,"Poland","PL","Euro-super 95","PLN","1000L","0.224185087207999","910.745191229879","366.186163296418"
"342",2016-01-18,"Poland","PL","Fuel oil - Sulphur higher than 1%","PLN","t","0.224185087207999","140.160516522441","125.812670941129"
"343",2016-01-18,"Poland","PL","Fuel oil - Sulphur less than 1%","PLN","t","0.224185087207999","293.386539927364","279.038694346052"
"344",2016-01-18,"Poland","PL","Heating gas oil","PLN","1000L","0.224185087207999","507.716450701699","360.7676097386"
"345",2016-01-18,"Poland","PL","LPG - motor fuel","PLN","1000L","0.224185087207999","418.383177151056","235.652154418688"
"346",2016-01-18,"Portugal","PT","Automotive gas oil","EUR","1000L","1","1036","436.36"
"347",2016-01-18,"Portugal","PT","Euro-super 95","EUR","1000L","1","1316","448.82"
"348",2016-01-18,"Portugal","PT","Fuel oil - Sulphur less than 1%","EUR","t","1","418.11","381.81"
"349",2016-01-18,"Portugal","PT","Heating gas oil","EUR","1000L","1","890","377.07"
"350",2016-01-18,"Portugal","PT","LPG - motor fuel","EUR","1000L","1","564","320.72"
"351",2016-01-18,"Romania","RO","Automotive gas oil","RON","1000L","0.220434255483302","1001.06690179654","416.04100077152"
"352",2016-01-18,"Romania","RO","Euro-super 95","RON","1000L","0.220434255483302","1067.77030750579","441.137440758294"
"353",2016-01-18,"Romania","RO","Fuel oil - Sulphur less than 1%","RON","t","0.220434255483302","250.020941254271","234.354678717073"
"354",2016-01-18,"Romania","RO","Heating gas oil","RON","1000L","0.220434255483302","863.500495977075","301.401961864874"
"355",2016-01-18,"Romania","RO","LPG - motor fuel","RON","1000L","0.220434255483302","547.214813181968","388.363275653036"
"356",2016-01-18,"Slovakia","SK","Automotive gas oil","EUR","1000L","1","962","395.62"
"357",2016-01-18,"Slovakia","SK","Euro-super 95","EUR","1000L","1","1156","393.16"
"358",2016-01-18,"Slovakia","SK","Fuel oil - Sulphur higher than 1%","EUR","t","1","303.4","172.25"
"359",2016-01-18,"Slovakia","SK","Fuel oil - Sulphur less than 1%","EUR","t","1","310.04","178.89"
"360",2016-01-18,"Slovakia","SK","LPG - motor fuel","EUR","1000L","1","580","385.05"
"361",2016-01-18,"Slovenia","SI","Automotive gas oil","EUR","1000L","1","1015","353.68"
"362",2016-01-18,"Slovenia","SI","Euro-super 95","EUR","1000L","1","1175","401.75"
"363",2016-01-18,"Slovenia","SI","Fuel oil - Sulphur less than 1%","EUR","t","1","398.24","287"
"364",2016-01-18,"Slovenia","SI","Heating gas oil","EUR","1000L","1","682","316.69"
"365",2016-01-18,"Slovenia","SI","LPG - motor fuel","EUR","1000L","1","585.19","393.76"
"366",2016-01-18,"Spain","ES","Automotive gas oil","EUR","1000L","1","933.65","403.66"
"367",2016-01-18,"Spain","ES","Euro-super 95","EUR","1000L","1","1109.92","455.39"
"368",2016-01-18,"Spain","ES","Fuel oil - Sulphur less than 1%","EUR","t","1","218.31","201.75"
"369",2016-01-18,"Spain","ES","Heating gas oil","EUR","1000L","1","488.01","315.69"
"370",2016-01-18,"Spain","ES","LPG - motor fuel","EUR","1000L","1","568.59","437.5"
"371",2016-01-18,"Sweden","SE","Automotive gas oil","SEK","1000L","0.107053773110233","1250.81628501997","403.185920287761"
"372",2016-01-18,"Sweden","SE","Euro-super 95","SEK","1000L","0.107053773110233","1329.82196957532","388.305445825438"
"373",2016-01-18,"Sweden","SE","Fuel oil - Sulphur less than 1%","SEK","t","0.107053773110233","676.579846056674","206.078513237199"
"374",2016-01-18,"Sweden","SE","Heating gas oil","SEK","1000L","0.107053773110233","904.604382781471","290.115725128732"
"375",2016-01-18,"United Kingdom","UK","Automotive gas oil","GBP","1000L","1.31125185214324","1348.03246659586","363.492125932628"
"376",2016-01-18,"United Kingdom","UK","Euro-super 95","GBP","1000L","1.31125185214324","1334.91994807443","352.556285485753"
"377",2016-01-18,"United Kingdom","UK","Heating gas oil","GBP","1000L","1.31125185214324","442.87531306138","275.716926950159"
"378",2016-01-18,"United Kingdom","UK","Standard Grade Burning Oil UK","GBP","1000L","1.31125185214324","292.776313546543","278.83770635826"
"379",2016-01-25,"Austria","AT","Automotive gas oil","EUR","1000L","1","936","370.36"
"380",2016-01-25,"Austria","AT","Euro-super 95","EUR","1000L","1","1054","384.97"
"381",2016-01-25,"Austria","AT","Fuel oil - Sulphur less than 1%","EUR","t","1","213.7","146"
"382",2016-01-25,"Austria","AT","Heating gas oil","EUR","1000L","1","517.02","321.67"
"383",2016-01-25,"Belgium","BE","Automotive gas oil","EUR","1000L","1","970.4","337.15"
"384",2016-01-25,"Belgium","BE","Euro-super 95","EUR","1000L","1","1200.4","372.97"
"385",2016-01-25,"Belgium","BE","Fuel oil - Sulphur less than 1%","EUR","t","1","142.97","126.62"
"386",2016-01-25,"Belgium","BE","Heating gas oil","EUR","1000L","1","363.8","282.01"
"387",2016-01-25,"Belgium","BE","LPG - motor fuel","EUR","1000L","1","375","309.92"
"388",2016-01-25,"Bulgaria","BG","Automotive gas oil","BGN","1000L","0.511299723898149","1054.59147152061","549.038756519071"
"389",2016-01-25,"Bulgaria","BG","Euro-super 95","BGN","1000L","0.511299723898149","1043.19971367215","506.309438592903"
"390",2016-01-25,"Bulgaria","BG","Heating gas oil","BGN","1000L","0.511299723898149","557.725738828101","439.20646282851"
"391",2016-01-25,"Bulgaria","BG","LPG - motor fuel","BGN","1000L","0.511299723898149","458.998875140607","288.536660190203"
"392",2016-01-25,"Croatia","HR","Automotive gas oil","HRK","1000L","0.130386596257905","958.993415476889","368.211747832323"
"393",2016-01-25,"Croatia","HR","Euro-super 95","HRK","1000L","0.130386596257905","1116.76119694895","390.116696003651"
"394",2016-01-25,"Croatia","HR","Fuel oil - Sulphur less than 1%","HRK","t","0.130386596257905","269.900254253863","249.038398852598"
"395",2016-01-25,"Croatia","HR","Heating gas oil","HRK","1000L","0.130386596257905","435.882391290175","303.983310515679"
"396",2016-01-25,"Croatia","HR","LPG - motor fuel","HRK","1000L","0.130386596257905","468.087880565878","367.246887020014"
"397",2016-01-25,"Cyprus","CY","Automotive gas oil","EUR","1000L","1","1075.55","443.12"
"398",2016-01-25,"Cyprus","CY","Euro-super 95","EUR","1000L","1","1115.62","447.8"
"399",2016-01-25,"Cyprus","CY","Fuel oil - Sulphur less than 1%","EUR","t","1","477.58","459.88"
"400",2016-01-25,"Cyprus","CY","Heating gas oil","EUR","1000L","1","645.55","407.05"
"401",2016-01-25,"Czech Republic","CZ","Automotive gas oil","CZK","1000L","0.0370082528403834","984.382517301358","408.298730616928"
"402",2016-01-25,"Czech Republic","CZ","Euro-super 95","CZK","1000L","0.0370082528403834","1022.57503423263","369.917471596166"
"403",2016-01-25,"Czech Republic","CZ","Fuel oil - Sulphur less than 1%","CZK","t","0.0370082528403834","245.549757595944","228.081862255283"
"404",2016-01-25,"Czech Republic","CZ","Heating gas oil","CZK","1000L","0.0370082528403834","472.00325672625","302.190888568151"
"405",2016-01-25,"Czech Republic","CZ","LPG - motor fuel","CZK","1000L","0.0370082528403834","488.508937493061","323.78853484327"
"406",2016-01-25,"Denmark","DK","Automotive gas oil","DKK","1000L","0.134005145797599","1073.38121783877","436.454759862779"
"407",2016-01-25,"Denmark","DK","Euro-super 95","DKK","1000L","0.134005145797599","1364.17238421955","474.378216123499"
"408",2016-01-25,"Denmark","DK","Fuel oil - Sulphur less than 1%","DKK","t","0.134005145797599","643.090694682676","235.313036020583"
"409",2016-01-25,"Denmark","DK","Heating gas oil","DKK","1000L","0.134005145797599","1064.53687821612","520.234777015437"
"410",2016-01-25,"Estonia","EE","Automotive gas oil","EUR","1000L","1","898","355.41"
"411",2016-01-25,"Estonia","EE","Euro-super 95","EUR","1000L","1","962","378.9"
"412",2016-01-25,"Estonia","EE","Heating gas oil","EUR","1000L","1","615","401.55"
"413",2016-01-25,"Estonia","EE","LPG - motor fuel","EUR","1000L","1","529","370.91"
"414",2016-01-25,"Finland","FI","Automotive gas oil","EUR","1000L","1","1160","442.1"
"415",2016-01-25,"Finland","FI","Euro-super 95","EUR","1000L","1","1352","437.54"
"416",2016-01-25,"Finland","FI","Heating gas oil","EUR","1000L","1","663","320.68"
"417",2016-01-25,"France","FR","Automotive gas oil","EUR","1000L","1","999.69","322.47"
"418",2016-01-25,"France","FR","Euro-super 95","EUR","1000L","1","1256.9","399.82"
"419",2016-01-25,"France","FR","Fuel oil - Sulphur less than 1%","EUR","t","1","252.33","183.53"
"420",2016-01-25,"France","FR","Heating gas oil","EUR","1000L","1","543.37","356.51"
"421",2016-01-25,"France","FR","LPG - motor fuel","EUR","1000L","1","723.4","525.03"
"422",2016-01-25,"Germany","DE","Automotive gas oil","EUR","1000L","1","974","348.09"
"423",2016-01-25,"Germany","DE","Euro-super 95","EUR","1000L","1","1252","397.6"
"424",2016-01-25,"Germany","DE","Heating gas oil","EUR","1000L","1","407.29","280.91"
"425",2016-01-25,"Germany","DE","LPG - motor fuel","EUR","1000L","1","529.08","352.81"
"426",2016-01-25,"Greece","GR","Automotive gas oil","EUR","1000L","1","986","464.76"
"427",2016-01-25,"Greece","GR","Euro-super 95","EUR","1000L","1","1338","409.17"
"428",2016-01-25,"Greece","GR","Fuel oil - Sulphur less than 1%","EUR","t","1","232.44","191.77"
"429",2016-01-25,"Greece","GR","Heating gas oil","EUR","1000L","1","706","338.78"
"430",2016-01-25,"Greece","GR","Lead substitute petrol","EUR","1000L","1","1551","582.29"
"431",2016-01-25,"Hungary","HU","Automotive gas oil","HUF","1000L","0.00319795330988168","948.74045410937","389.652446434282"
"432",2016-01-25,"Hungary","HU","Euro-super 95","HUF","1000L","0.00319795330988168","1007.06223217141","404.411064918452"
"433",2016-01-25,"Hungary","HU","Fuel oil - Sulphur less than 1%","HUF","t","0.00319795330988168","265.590022385673","246.626159258075"
"434",2016-01-25,"Hungary","HU","Heating gas oil","HUF","1000L","0.00319795330988168","948.74045410937","389.652446434282"
"435",2016-01-25,"Hungary","HU","LPG - motor fuel","HUF","1000L","0.00319795330988168","645.418548129197","397.912567956508"
"436",2016-01-25,"Ireland","IE","Automotive gas oil","EUR","1000L","1","1099","394.5"
"437",2016-01-25,"Ireland","IE","Euro-super 95","EUR","1000L","1","1249","407.73"
"438",2016-01-25,"Ireland","IE","Fuel oil - Sulphur less than 1%","EUR","t","1","488.05","406.32"
"439",2016-01-25,"Ireland","IE","Heating gas oil","EUR","1000L","1","476.52","297.56"
"440",2016-01-25,"Italy","IT","Automotive gas oil","EUR","1000L","1","1196.01","362.94"
"441",2016-01-25,"Italy","IT","Euro-super 95","EUR","1000L","1","1392.09","412.66"
"442",2016-01-25,"Italy","IT","Fuel oil - Sulphur less than 1%","EUR","t","1","216.74","185.35"
"443",2016-01-25,"Italy","IT","Heating gas oil","EUR","1000L","1","1000.36","416.76"
"444",2016-01-25,"Italy","IT","LPG - motor fuel","EUR","1000L","1","581.85","329.66"
"445",2016-01-25,"Latvia","LV","Automotive gas oil","EUR","1000L","1","913.31","404.31"
"446",2016-01-25,"Latvia","LV","Euro-super 95","EUR","1000L","1","1054.81","427.05"
"447",2016-01-25,"Latvia","LV","Heating gas oil","EUR","1000L","1","569.56","404.31"
"448",2016-01-25,"Latvia","LV","LPG - motor fuel","EUR","1000L","1","509","301.11"
"449",2016-01-25,"Lithuania","LT","Automotive gas oil","EUR","1000L","1","878.71","396.04"
